x,y
-38.0,1023.0
208.0,-1569.0
476.0,-1224.0
449.0,-912.0
369.0,-839.0
356.0,-1154.0
396.0,-755.0
193.0,-812.0
444.0,-643.0
510.0,-9.0
382.0,-1214.0
396.0,-754.0
510.0,95.0
280.0,-826.0
397.0,-779.0
448.0,-637.0
408.0,-895.0
393.0,-92.0
453.0,-1217.0
398.0,-770.0
382.0,-928.0
448.0,-923.0
393.0,-776.0
532.0,-29.0
339.0,-850.0
358.0,-1192.0
331.0,-1173.0
456.0,106.0
388.0,-891.0
328.0,-1169.0
423.0,-888.0
387.0,-852.0
400.0,-766.0
425.0,-965.0
504.0,-1044.0
369.0,-895.0
333.0,-851.0
-263.0,-488.0
549.0,-14.0
431.0,-782.0
363.0,-883.0
417.0,-869.0
415.0,-844.0
412.0,-822.0
295.0,-955.0
408.0,-911.0
551.0,147.0
562.0,-39.0
354.0,-939.0
399.0,-782.0
364.0,-937.0
356.0,-787.0
306.0,-878.0
432.0,-839.0
338.0,-982.0
422.0,-731.0
429.0,-714.0
432.0,-1233.0
421.0,-885.0
424.0,-822.0
326.0,-1162.0
432.0,-712.0
473.0,127.0
339.0,-971.0
433.0,168.0
577.0,120.0
350.0,-898.0
319.0,-958.0
352.0,-851.0
533.0,-61.0
373.0,-1206.0
444.0,113.0
465.0,31.0
364.0,-823.0
481.0,51.0
454.0,-1239.0
370.0,-78.0
357.0,-804.0
426.0,-1120.0
476.0,-907.0
427.0,-755.0
430.0,-756.0
488.0,-1186.0
454.0,-730.0
-77.0,1105.0
97.0,-838.0
357.0,-816.0
383.0,-1126.0
-72.0,1113.0
429.0,-774.0
415.0,-754.0
373.0,-925.0
502.0,-51.0
490.0,25.0
396.0,-900.0
426.0,-791.0
398.0,-768.0
525.0,137.0
129.0,1009.0
435.0,-890.0
476.0,-1172.0
560.0,126.0
408.0,-1051.0
389.0,-761.0
487.0,89.0
418.0,-707.0
383.0,-870.0
330.0,354.0
613.0,-1498.0
378.0,1268.0
387.0,-766.0
406.0,-739.0
348.0,-825.0
-9.0,1199.0
522.0,44.0
338.0,-885.0
361.0,-1204.0
422.0,-837.0
364.0,-783.0
454.0,-1229.0
355.0,1287.0
458.0,91.0
467.0,-941.0
399.0,-768.0
537.0,-16.0
286.0,-807.0
400.0,-818.0
386.0,-1095.0
-237.0,-465.0
-200.0,-438.0
393.0,-858.0
453.0,-719.0
500.0,199.0
391.0,-817.0
453.0,-853.0
392.0,-761.0
420.0,-733.0
3.0,1017.0
394.0,-1017.0
119.0,795.0
452.0,-966.0
493.0,-1225.0
362.0,-833.0
350.0,-1176.0
-339.0,256.0
415.0,20.0
443.0,-796.0
6.0,1231.0
342.0,-846.0
428.0,-732.0
543.0,-4.0
-236.0,-467.0
283.0,-816.0
436.0,-732.0
451.0,-837.0
408.0,-819.0
275.0,-818.0
516.0,-1.0
-339.0,1510.0
559.0,106.0
396.0,-766.0
397.0,-843.0
377.0,-921.0
297.0,-976.0
304.0,-955.0
406.0,-862.0
349.0,-778.0
-81.0,-790.0
399.0,-840.0
298.0,-949.0
434.0,-839.0
412.0,-936.0
-69.0,1120.0
45.0,1010.0
465.0,104.0
370.0,-808.0
558.0,121.0
256.0,-804.0
403.0,-872.0
304.0,-975.0
363.0,-825.0
387.0,-774.0
300.0,-940.0
369.0,-1009.0
391.0,-903.0
475.0,111.0
365.0,-778.0
441.0,-1169.0
421.0,-756.0
419.0,-806.0
371.0,255.0
408.0,-781.0
440.0,-1022.0
535.0,-1133.0
143.0,1211.0
-78.0,1132.0
485.0,11.0
261.0,505.0
518.0,41.0
438.0,-653.0
372.0,-35.0
702.0,-1485.0
350.0,-824.0
353.0,1394.0
400.0,-765.0
356.0,-1212.0
606.0,214.0
425.0,-719.0
303.0,-892.0
31.0,1018.0
456.0,-932.0
359.0,-815.0
328.0,-974.0
302.0,-844.0
372.0,-764.0
266.0,-770.0
391.0,-927.0
367.0,-1122.0
405.0,-1047.0
304.0,-877.0
194.0,-707.0
462.0,-1142.0
538.0,-22.0
387.0,-754.0
508.0,44.0
72.0,1006.0
371.0,-81.0
187.0,-702.0
258.0,560.0
-34.0,1146.0
275.0,-979.0
381.0,-814.0
405.0,-747.0
545.0,185.0
444.0,-887.0
248.0,939.0
-91.0,1603.0
364.0,-830.0
339.0,-868.0
495.0,79.0
449.0,-635.0
455.0,-985.0
526.0,-3.0
449.0,-2.0
441.0,-707.0
-76.0,1107.0
441.0,-694.0
361.0,-841.0
372.0,245.0
-15.0,1024.0
409.0,-1114.0
386.0,-772.0
524.0,-41.0
513.0,2.0
440.0,-756.0
431.0,-897.0
188.0,-972.0
314.0,-972.0
339.0,-780.0
445.0,-697.0
94.0,1000.0
308.0,-870.0
-73.0,1105.0
449.0,101.0
435.0,-1166.0
339.0,95.0
481.0,113.0
352.0,-757.0
329.0,-860.0
415.0,-941.0
270.0,-801.0
451.0,-871.0
414.0,-739.0
435.0,-712.0
275.0,-1099.0
415.0,-829.0
303.0,-871.0
429.0,-786.0
427.0,-825.0
349.0,-984.0
363.0,-965.0
-34.0,367.0
444.0,-766.0
459.0,-644.0
355.0,-803.0
514.0,-8.0
418.0,-813.0
428.0,-1087.0
403.0,-37.0
322.0,-832.0
429.0,-766.0
287.0,-1061.0
359.0,-959.0
338.0,-1170.0
409.0,-1219.0
428.0,-884.0
421.0,-852.0
-255.0,310.0
304.0,-850.0
-368.0,-730.0
436.0,-761.0
392.0,-850.0
442.0,-860.0
365.0,-869.0
415.0,-843.0
397.0,-837.0
396.0,-751.0
439.0,-711.0
325.0,-901.0
425.0,-767.0
261.0,1193.0
371.0,-1220.0
419.0,-715.0
147.0,1210.0
455.0,-846.0
299.0,-900.0
56.0,-2.0
-233.0,-473.0
422.0,-853.0
-337.0,1512.0
382.0,-1211.0
336.0,-1121.0
457.0,-1226.0
429.0,-952.0
445.0,108.0
96.0,1000.0
-69.0,1097.0
411.0,-888.0
443.0,-690.0
647.0,246.0
262.0,-981.0
429.0,-726.0
450.0,-847.0
379.0,-1202.0
524.0,-20.0
415.0,-712.0
426.0,-886.0
353.0,-1208.0
357.0,-819.0
520.0,46.0
410.0,-820.0
130.0,775.0
52.0,1006.0
53.0,1003.0
433.0,33.0
324.0,-848.0
141.0,1209.0
268.0,756.0
405.0,-1045.0
356.0,-1178.0
396.0,-865.0
318.0,-952.0
430.0,-846.0
367.0,-960.0
415.0,-737.0
355.0,272.0
437.0,-14.0
375.0,-782.0
375.0,-791.0
399.0,-955.0
354.0,-787.0
420.0,-709.0
334.0,-847.0
414.0,-910.0
399.0,-784.0
341.0,-1170.0
347.0,331.0
481.0,-962.0
436.0,-721.0
640.0,-226.0
410.0,-816.0
317.0,-891.0
531.0,54.0
387.0,-820.0
-68.0,1108.0
434.0,-933.0
348.0,-903.0
349.0,-807.0
420.0,-841.0
430.0,-793.0
456.0,124.0
405.0,-825.0
432.0,65.0
429.0,-785.0
11.0,1045.0
309.0,-910.0
352.0,-1168.0
324.0,-971.0
425.0,-771.0
185.0,-779.0
427.0,-751.0
459.0,-1066.0
434.0,-836.0
494.0,24.0
418.0,-740.0
383.0,-764.0
337.0,-866.0
467.0,-944.0
-63.0,1074.0
488.0,132.0
337.0,-907.0
450.0,-1230.0
-198.0,-479.0
399.0,41.0
333.0,-899.0
428.0,-830.0
345.0,-835.0
366.0,-1196.0
423.0,-740.0
499.0,362.0
420.0,-801.0
444.0,-833.0
398.0,-777.0
362.0,-759.0
414.0,-853.0
423.0,-787.0
469.0,-1035.0
418.0,-701.0
306.0,-911.0
403.0,496.0
385.0,-1215.0
356.0,-845.0
-16.0,1036.0
589.0,235.0
356.0,-896.0
486.0,-1231.0
431.0,-728.0
429.0,-711.0
397.0,-914.0
515.0,-6.0
426.0,-764.0
430.0,-825.0
484.0,-1225.0
420.0,-884.0
430.0,-890.0
319.0,-851.0
430.0,-899.0
192.0,-1001.0
304.0,-863.0
453.0,-792.0
430.0,-762.0
400.0,-782.0
576.0,-1522.0
424.0,-759.0
-32.0,1301.0
402.0,-89.0
309.0,-1029.0
522.0,-9.0
-71.0,1078.0
376.0,-791.0
324.0,-961.0
438.0,-801.0
455.0,-737.0
385.0,-89.0
174.0,1025.0
370.0,-771.0
397.0,-761.0
232.0,1208.0
419.0,-947.0
479.0,-919.0
343.0,-846.0
32.0,1017.0
-234.0,-479.0
159.0,1204.0
405.0,-1050.0
336.0,-835.0
382.0,-834.0
385.0,-1232.0
454.0,-940.0
511.0,-18.0
361.0,-796.0
326.0,-1154.0
428.0,-710.0
383.0,-1219.0
432.0,-40.0
226.0,1203.0
408.0,-813.0
485.0,93.0
461.0,-647.0
439.0,-797.0
-227.0,-456.0
409.0,-1217.0
498.0,85.0
447.0,-902.0
390.0,-749.0
431.0,-712.0
481.0,-1231.0
420.0,-708.0
388.0,-817.0
441.0,-705.0
393.0,-769.0
392.0,-846.0
394.0,-1220.0
516.0,55.0
516.0,48.0
434.0,-801.0
399.0,-807.0
288.0,480.0
526.0,-17.0
426.0,-727.0
391.0,-1216.0
311.0,-927.0
322.0,-953.0
477.0,95.0
382.0,-1213.0
347.0,-860.0
406.0,-1243.0
-126.0,-757.0
429.0,-741.0
459.0,-1161.0
428.0,-1030.0
419.0,-723.0
137.0,1010.0
351.0,-815.0
450.0,-926.0
407.0,-824.0
425.0,-878.0
458.0,-1229.0
361.0,-937.0
465.0,-944.0
385.0,-898.0
458.0,-847.0
346.0,-865.0
295.0,-961.0
393.0,-1232.0
438.0,-738.0
303.0,-910.0
335.0,-823.0
404.0,-851.0
302.0,-966.0
469.0,178.0
411.0,-762.0
432.0,-853.0
282.0,1129.0
395.0,-771.0
406.0,83.0
345.0,-1178.0
442.0,-1232.0
403.0,-59.0
518.0,-30.0
703.0,-1487.0
390.0,-856.0
412.0,-966.0
476.0,-30.0
436.0,-724.0
359.0,-1020.0
430.0,116.0
413.0,-1120.0
32.0,985.0
359.0,-884.0
488.0,23.0
384.0,-757.0
493.0,87.0
138.0,1001.0
9.0,1090.0
444.0,-886.0
480.0,-1142.0
415.0,-940.0
407.0,-770.0
562.0,156.0
342.0,-1173.0
-65.0,1070.0
399.0,-769.0
206.0,-1004.0
302.0,-934.0
430.0,-839.0
417.0,-938.0
368.0,-767.0
464.0,-1228.0
446.0,-927.0
396.0,-859.0
375.0,1270.0
136.0,1006.0
372.0,-943.0
353.0,-824.0
428.0,-857.0
438.0,-896.0
445.0,-1234.0
376.0,-921.0
458.0,-1193.0
595.0,-1353.0
564.0,-55.0
540.0,-28.0
-64.0,1070.0
354.0,-938.0
370.0,-956.0
409.0,-843.0
126.0,998.0
385.0,-786.0
435.0,-16.0
515.0,-18.0
29.0,1018.0
341.0,-844.0
360.0,-804.0
432.0,-790.0
358.0,-865.0
523.0,49.0
299.0,1215.0
473.0,50.0
468.0,56.0
417.0,-815.0
394.0,-752.0
417.0,-949.0
421.0,-771.0
442.0,-1038.0
404.0,-807.0
380.0,-842.0
264.0,-802.0
427.0,-882.0
603.0,340.0
294.0,-907.0
407.0,-754.0
335.0,-843.0
384.0,-899.0
352.0,-896.0
514.0,72.0
378.0,-1000.0
402.0,-761.0
-275.0,1531.0
360.0,-897.0
443.0,-714.0
375.0,-972.0
430.0,-809.0
439.0,-853.0
469.0,-950.0
507.0,64.0
411.0,290.0
481.0,-1223.0
406.0,-819.0
365.0,-46.0
386.0,-778.0
594.0,53.0
408.0,-877.0
425.0,-886.0
459.0,86.0
516.0,-22.0
403.0,-1212.0
387.0,-1047.0
416.0,-712.0
436.0,14.0
323.0,-1110.0
358.0,-781.0
448.0,-1070.0
344.0,-811.0
363.0,-1212.0
438.0,-703.0
367.0,-1054.0
411.0,-723.0
366.0,-45.0
334.0,-843.0
435.0,-897.0
-61.0,1067.0
481.0,163.0
254.0,512.0
448.0,116.0
386.0,-805.0
453.0,-1225.0
443.0,-1055.0
408.0,-830.0
332.0,-863.0
411.0,-750.0
338.0,-971.0
546.0,-58.0
220.0,1008.0
461.0,72.0
386.0,-766.0
510.0,-2.0
557.0,91.0
396.0,-1197.0
347.0,-799.0
605.0,-1511.0
402.0,-758.0
522.0,53.0
419.0,-748.0
423.0,-879.0
468.0,-1231.0
452.0,-880.0
463.0,71.0
377.0,-927.0
5.0,1230.0
423.0,-727.0
436.0,-712.0
422.0,-783.0
386.0,-756.0
350.0,-974.0
379.0,-793.0
444.0,-1217.0
522.0,-17.0
479.0,-1167.0
108.0,1066.0
305.0,-882.0
-299.0,-511.0
439.0,-901.0
372.0,-773.0
299.0,-904.0
354.0,-784.0
403.0,-860.0
416.0,-802.0
409.0,-768.0
360.0,-961.0
30.0,1018.0
-344.0,1509.0
397.0,-942.0
420.0,-738.0
495.0,-1232.0
413.0,-828.0
389.0,-785.0
477.0,-701.0
401.0,-766.0
382.0,-853.0
362.0,-1211.0
515.0,7.0
385.0,-1230.0
-80.0,1106.0
-236.0,-465.0
464.0,-1085.0
449.0,373.0
353.0,-780.0
382.0,-765.0
376.0,-1190.0
616.0,-1496.0
417.0,-755.0
444.0,-742.0
455.0,93.0
389.0,-1197.0
400.0,-876.0
135.0,1448.0
432.0,-803.0
414.0,-725.0
361.0,-1153.0
308.0,-927.0
274.0,-824.0
330.0,-73.0
384.0,-778.0
326.0,-1155.0
371.0,-1135.0
391.0,-773.0
430.0,-792.0
387.0,-1209.0
-337.0,1511.0
448.0,-885.0
376.0,152.0
308.0,-838.0
340.0,-860.0
428.0,-853.0
426.0,-853.0
397.0,-763.0
414.0,-858.0
456.0,-741.0
339.0,-837.0
85.0,393.0
421.0,-88.0
404.0,-889.0
161.0,1082.0
444.0,-879.0
107.0,1230.0
506.0,-1227.0
81.0,991.0
429.0,-777.0
427.0,-750.0
455.0,102.0
420.0,-724.0
407.0,-890.0
329.0,-843.0
519.0,66.0
499.0,-974.0
352.0,-811.0
463.0,-633.0
331.0,-956.0
373.0,-1184.0
-77.0,1106.0
320.0,-838.0
350.0,-869.0
-8.0,1107.0
342.0,-867.0
490.0,-1227.0
516.0,-4.0
403.0,-780.0
370.0,-869.0
603.0,244.0
163.0,1032.0
419.0,-729.0
530.0,61.0
210.0,-1013.0
399.0,-747.0
412.0,-745.0
512.0,-8.0
380.0,-873.0
424.0,-738.0
431.0,-833.0
406.0,150.0
462.0,-1037.0
401.0,-757.0
419.0,-736.0
459.0,87.0
359.0,-974.0
391.0,218.0
360.0,-928.0
378.0,-803.0
371.0,-931.0
-14.0,355.0
428.0,-779.0
448.0,205.0
347.0,1353.0
183.0,-660.0
424.0,-727.0
-370.0,1745.0
605.0,220.0
220.0,1207.0
332.0,-874.0
182.0,-631.0
340.0,-68.0
492.0,-1240.0
451.0,-854.0
333.0,-858.0
147.0,1003.0
422.0,-970.0
380.0,-782.0
407.0,-895.0
396.0,-761.0
448.0,-886.0
184.0,-782.0
396.0,-774.0
390.0,-784.0
325.0,-821.0
440.0,-689.0
333.0,-810.0
363.0,-838.0
408.0,-1223.0
386.0,-897.0
412.0,-932.0
406.0,-964.0
334.0,-822.0
440.0,-901.0
197.0,-1559.0
348.0,-844.0
93.0,1233.0
401.0,-820.0
393.0,-1049.0
112.0,1250.0
-45.0,1203.0
440.0,162.0
403.0,93.0
137.0,-892.0
334.0,-870.0
74.0,995.0
360.0,-799.0
461.0,-960.0
-79.0,1126.0
357.0,-1091.0
445.0,-929.0
468.0,-1192.0
351.0,-1195.0
377.0,-875.0
-25.0,1213.0
449.0,-898.0
361.0,-959.0
418.0,-911.0
-52.0,1194.0
401.0,-796.0
296.0,1066.0
396.0,-890.0
414.0,-877.0
559.0,-31.0
356.0,1395.0
407.0,-826.0
488.0,25.0
444.0,122.0
452.0,-1228.0
298.0,-967.0
418.0,-715.0
437.0,-968.0
345.0,-776.0
521.0,65.0
362.0,-1152.0
445.0,112.0
527.0,-21.0
181.0,-773.0
513.0,13.0
424.0,-963.0
430.0,-901.0
418.0,-730.0
325.0,-969.0
458.0,-892.0
103.0,-615.0
306.0,348.0
311.0,-964.0
485.0,-1129.0
537.0,-15.0
394.0,-832.0
433.0,-30.0
388.0,-754.0
507.0,29.0
371.0,-1216.0
407.0,-761.0
390.0,-891.0
423.0,-792.0
392.0,-874.0
331.0,-804.0
457.0,-738.0
388.0,-1121.0
390.0,-1201.0
220.0,-990.0
378.0,-775.0
414.0,-758.0
414.0,-716.0
381.0,-906.0
420.0,-813.0
349.0,-1174.0
308.0,-938.0
525.0,-9.0
481.0,-1141.0
304.0,-892.0
450.0,-732.0
366.0,320.0
445.0,-883.0
518.0,55.0
322.0,-959.0
342.0,-967.0
331.0,-971.0
463.0,48.0
516.0,6.0
418.0,-915.0
489.0,-1223.0
-3.0,1004.0
452.0,-686.0
222.0,1142.0
483.0,27.0
306.0,-891.0
-36.0,-797.0
400.0,-1117.0
383.0,-5.0
530.0,-1132.0
450.0,-782.0
357.0,1399.0
421.0,-738.0
180.0,-631.0
394.0,-877.0
420.0,-727.0
362.0,-797.0
446.0,-696.0
381.0,-845.0
440.0,-840.0
417.0,-861.0
425.0,-988.0
365.0,-1196.0
361.0,-787.0
54.0,1004.0
439.0,-833.0
393.0,-889.0
443.0,-698.0
142.0,1212.0
509.0,107.0
433.0,-951.0
433.0,-838.0
483.0,-1128.0
274.0,-825.0
395.0,-845.0
300.0,-958.0
168.0,962.0
523.0,17.0
363.0,-1151.0
415.0,-707.0
318.0,-971.0
199.0,-1559.0
357.0,-838.0
-260.0,326.0
282.0,-807.0
422.0,-742.0
431.0,62.0
462.0,48.0
345.0,1334.0
411.0,-774.0
414.0,-785.0
350.0,-1146.0
185.0,-700.0
371.0,-806.0
313.0,-835.0
352.0,-1207.0
428.0,-962.0
445.0,-1091.0
422.0,-859.0
331.0,-843.0
450.0,-873.0
419.0,23.0
-348.0,-585.0
430.0,-712.0
340.0,-985.0
294.0,1131.0
440.0,-779.0
401.0,-862.0
304.0,-886.0
325.0,349.0
463.0,-943.0
-70.0,1085.0
456.0,90.0
399.0,-760.0
-434.0,1702.0
322.0,-972.0
454.0,91.0
331.0,-891.0
374.0,-811.0
431.0,-717.0
558.0,125.0
394.0,-811.0
360.0,-1061.0
200.0,-1557.0
448.0,-729.0
347.0,-1121.0
513.0,-6.0
435.0,-808.0
309.0,-911.0
340.0,-836.0
460.0,-957.0
549.0,-63.0
443.0,-801.0
524.0,-15.0
428.0,103.0
461.0,111.0
127.0,1012.0
327.0,-960.0
350.0,-838.0
305.0,-834.0
437.0,-730.0
449.0,-686.0
341.0,357.0
-218.0,-466.0
506.0,43.0
533.0,-1135.0
493.0,-1248.0
287.0,-823.0
-239.0,-464.0
489.0,-1255.0
249.0,670.0
336.0,-1120.0
428.0,-927.0
511.0,-3.0
-219.0,354.0
437.0,104.0
51.0,74.0
338.0,-1119.0
349.0,-840.0
425.0,-792.0
505.0,173.0
427.0,-771.0
331.0,-1109.0
508.0,3.0
353.0,-969.0
371.0,-890.0
-229.0,-472.0
437.0,-706.0
460.0,-1125.0
349.0,-763.0
445.0,-879.0
374.0,253.0
386.0,-771.0
402.0,-799.0
382.0,-876.0
428.0,-835.0
393.0,-848.0
412.0,141.0
473.0,-22.0
403.0,-38.0
392.0,-764.0
437.0,130.0
528.0,4.0
300.0,-989.0
436.0,-854.0
438.0,-697.0
413.0,142.0
556.0,125.0
325.0,-935.0
325.0,-926.0
482.0,-1170.0
301.0,-960.0
573.0,-64.0
164.0,1028.0
438.0,-1116.0
450.0,-858.0
348.0,-916.0
354.0,-975.0
428.0,-720.0
453.0,95.0
394.0,-790.0
321.0,-921.0
481.0,85.0
393.0,-855.0
415.0,-943.0
407.0,-756.0
418.0,-771.0
348.0,-820.0
354.0,-832.0
-8.0,1199.0
525.0,61.0
397.0,-967.0
353.0,-817.0
423.0,-955.0
515.0,51.0
237.0,-991.0
380.0,-857.0
383.0,-889.0
591.0,166.0
466.0,79.0
179.0,-629.0
457.0,-737.0
376.0,232.0
-257.0,282.0
424.0,-859.0
301.0,-832.0
350.0,-865.0
305.0,-829.0
-70.0,1133.0
332.0,-872.0
217.0,-718.0
427.0,-745.0
351.0,-816.0
363.0,-877.0
414.0,-741.0
372.0,-775.0
438.0,-916.0
405.0,-753.0
451.0,-703.0
269.0,-808.0
353.0,-776.0
194.0,-814.0
342.0,-1143.0
331.0,-966.0
357.0,-973.0
285.0,770.0
405.0,-837.0
-13.0,368.0
521.0,-27.0
525.0,50.0
347.0,-1152.0
428.0,-725.0
453.0,-1226.0
506.0,-25.0
513.0,-1.0
375.0,-1200.0
406.0,-970.0
399.0,-854.0
343.0,-913.0
279.0,-826.0
456.0,129.0
366.0,-872.0
441.0,-720.0
415.0,-856.0
13.0,1012.0
-68.0,1075.0
-354.0,-717.0
446.0,-880.0
366.0,-790.0
-82.0,1126.0
432.0,-772.0
353.0,-933.0
389.0,-951.0
428.0,-778.0
407.0,-1056.0
429.0,-825.0
445.0,-789.0
-82.0,1145.0
330.0,-1057.0
328.0,-848.0
444.0,-688.0
382.0,-752.0
540.0,-95.0
306.0,-851.0
314.0,-905.0
358.0,-814.0
475.0,85.0
364.0,-960.0
398.0,-915.0
412.0,-788.0
423.0,-840.0
-67.0,1074.0
297.0,-979.0
454.0,-927.0
371.0,-763.0
203.0,858.0
421.0,-831.0
360.0,-832.0
418.0,-810.0
-86.0,1151.0
351.0,-1079.0
430.0,-803.0
351.0,-943.0
431.0,-56.0
42.0,-736.0
500.0,210.0
437.0,-924.0
440.0,-777.0
387.0,-756.0
371.0,-846.0
524.0,-1149.0
401.0,-827.0
350.0,-1205.0
-241.0,-100.0
300.0,-981.0
360.0,1293.0
424.0,-855.0
469.0,-951.0
465.0,-940.0
430.0,-891.0
475.0,-1224.0
134.0,-885.0
89.0,72.0
423.0,-854.0
449.0,-1232.0
450.0,-733.0
46.0,1142.0
405.0,-856.0
533.0,-38.0
432.0,-882.0
364.0,-1056.0
-263.0,278.0
349.0,-1009.0
414.0,-746.0
383.0,-894.0
402.0,-800.0
380.0,-787.0
392.0,-876.0
518.0,50.0
411.0,284.0
212.0,-867.0
195.0,-969.0
413.0,-866.0
428.0,-89.0
375.0,-770.0
384.0,-787.0
368.0,102.0
439.0,-702.0
426.0,-720.0
460.0,-743.0
397.0,-789.0
320.0,-815.0
313.0,-1008.0
466.0,-1229.0
446.0,-730.0
250.0,-805.0
539.0,-1228.0
-348.0,-582.0
-78.0,1127.0
-385.0,1452.0
387.0,-858.0
433.0,-897.0
339.0,677.0
513.0,-11.0
362.0,-921.0
439.0,-787.0
341.0,-1069.0
-77.0,1078.0
398.0,-889.0
406.0,-751.0
483.0,-1223.0
412.0,-817.0
513.0,54.0
325.0,-964.0
386.0,-909.0
20.0,1026.0
324.0,-1042.0
399.0,-865.0
561.0,122.0
352.0,-984.0
386.0,-753.0
520.0,-7.0
442.0,-740.0
451.0,-856.0
350.0,1357.0
180.0,-929.0
515.0,72.0
182.0,-658.0
404.0,-1223.0
405.0,-780.0
385.0,-858.0
324.0,-978.0
444.0,-690.0
307.0,-832.0
438.0,-717.0
357.0,-826.0
348.0,-795.0
325.0,-862.0
333.0,-818.0
362.0,-1168.0
335.0,-825.0
421.0,-887.0
444.0,-725.0
378.0,-891.0
423.0,-758.0
346.0,-1174.0
250.0,1216.0
368.0,-1217.0
417.0,-818.0
398.0,-855.0
-203.0,576.0
411.0,10.0
438.0,-827.0
371.0,-765.0
382.0,-754.0
365.0,-823.0
414.0,-950.0
326.0,-965.0
650.0,-190.0
331.0,-962.0
343.0,-938.0
414.0,-835.0
391.0,-951.0
403.0,-1119.0
323.0,-962.0
405.0,-769.0
223.0,1143.0
299.0,-969.0
327.0,-976.0
399.0,-766.0
402.0,-829.0
343.0,-782.0
51.0,1019.0
426.0,-731.0
392.0,91.0
317.0,350.0
334.0,-791.0
470.0,69.0
343.0,-799.0
484.0,117.0
412.0,-849.0
-233.0,-512.0
358.0,1399.0
515.0,-21.0
525.0,8.0
-259.0,282.0
397.0,-866.0
432.0,61.0
290.0,-810.0
49.0,1149.0
409.0,-816.0
340.0,-1171.0
341.0,-839.0
646.0,-1491.0
151.0,1206.0
496.0,110.0
401.0,-748.0
433.0,113.0
405.0,-991.0
348.0,-890.0
77.0,1004.0
426.0,-739.0
334.0,-871.0
397.0,-762.0
333.0,-970.0
411.0,-788.0
446.0,109.0
-338.0,1509.0
414.0,-707.0
134.0,1039.0
562.0,102.0
383.0,-911.0
456.0,92.0
328.0,-977.0
598.0,230.0
455.0,115.0
-92.0,-750.0
453.0,-924.0
379.0,237.0
507.0,44.0
495.0,-1158.0
189.0,988.0
181.0,-663.0
524.0,52.0
408.0,-765.0
446.0,-858.0
427.0,-833.0
223.0,-979.0
417.0,-794.0
350.0,-812.0
452.0,-788.0
415.0,-730.0
404.0,-793.0
213.0,-897.0
354.0,-755.0
532.0,-1143.0
634.0,104.0
361.0,-785.0
468.0,-1230.0
377.0,270.0
357.0,-827.0
457.0,-978.0
464.0,-846.0
459.0,-1184.0
518.0,-12.0
417.0,-765.0
513.0,-22.0
-380.0,1454.0
340.0,-838.0
477.0,-1142.0
501.0,50.0
-398.0,1770.0
444.0,-708.0
327.0,-849.0
436.0,-799.0
406.0,-900.0
408.0,-1158.0
273.0,-803.0
370.0,-1217.0
332.0,-849.0
515.0,57.0
407.0,-1242.0
34.0,1018.0
53.0,1152.0
335.0,-902.0
449.0,-903.0
452.0,-892.0
302.0,-921.0
432.0,-883.0
388.0,-781.0
301.0,-937.0
425.0,-769.0
-71.0,1104.0
431.0,-825.0
380.0,-7.0
451.0,-892.0
182.0,-661.0
-69.0,1094.0
337.0,-864.0
-345.0,-587.0
432.0,-858.0
409.0,-726.0
-240.0,-464.0
405.0,-806.0
443.0,-909.0
379.0,-769.0
208.0,-1028.0
419.0,-716.0
103.0,1239.0
428.0,-896.0
-355.0,-696.0
358.0,-825.0
426.0,-894.0
424.0,-1232.0
412.0,-1223.0
379.0,-974.0
393.0,-775.0
349.0,-868.0
436.0,71.0
434.0,-894.0
315.0,-856.0
-265.0,291.0
-357.0,1502.0
434.0,-703.0
516.0,1.0
450.0,-857.0
379.0,-48.0
480.0,-18.0
451.0,-839.0
377.0,-1129.0
-234.0,-460.0
444.0,-686.0
521.0,47.0
342.0,-822.0
429.0,-882.0
349.0,-1168.0
399.0,-824.0
356.0,-975.0
329.0,-1061.0
431.0,-852.0
609.0,-1492.0
511.0,12.0
433.0,-770.0
-68.0,1071.0
442.0,-761.0
403.0,-808.0
339.0,-791.0
526.0,48.0
440.0,-1080.0
382.0,-861.0
516.0,-18.0
-339.0,1513.0
450.0,-954.0
412.0,-864.0
322.0,763.0
350.0,-908.0
515.0,75.0
426.0,-729.0
358.0,-977.0
318.0,-816.0
388.0,-1061.0
530.0,-1128.0
481.0,174.0
461.0,-896.0
425.0,-755.0
517.0,53.0
487.0,24.0
43.0,1012.0
440.0,-837.0
495.0,-1063.0
429.0,-834.0
330.0,-808.0
392.0,-1049.0
442.0,96.0
-270.0,1528.0
353.0,-943.0
424.0,-736.0
275.0,-823.0
406.0,-816.0
611.0,105.0
342.0,-1187.0
420.0,-742.0
-368.0,1747.0
406.0,-1117.0
445.0,-1108.0
434.0,-716.0
440.0,-759.0
268.0,-809.0
417.0,-716.0
447.0,-855.0
444.0,-880.0
463.0,-927.0
431.0,-725.0
301.0,-899.0
407.0,-810.0
417.0,-773.0
323.0,-1015.0
480.0,-1244.0
557.0,131.0
335.0,-846.0
420.0,-838.0
349.0,-791.0
558.0,491.0
419.0,-753.0
354.0,-802.0
517.0,-13.0
356.0,-781.0
328.0,350.0
404.0,-898.0
279.0,-806.0
415.0,-711.0
353.0,-793.0
337.0,-867.0
487.0,90.0
-351.0,1475.0
339.0,356.0
418.0,-895.0
294.0,-950.0
560.0,142.0
-68.0,1080.0
407.0,-811.0
405.0,-787.0
